customerID,gender,ContractedDate,CancelledDate,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn
8648-PFRMP,Female,27/04/1993,,No,Month-to-month,Yes,Electronic check,46.35,672.7,0,0,No
7663-CUXZB,Male,18/09/1979,,Yes,Two year,No,Electronic check,113.75,6561.25,0,0,No
0258-NOKBL,Male,07/06/1989,,Yes,Month-to-month,No,Electronic check,90.4,268.45,0,0,No
1163-VIPRI,Female,22/12/1963,,Yes,Two year,No,Electronic check,109.3,7337.55,0,0,No
2815-CPTUL,Male,27/01/1959,23/04/2005,Yes,Month-to-month,Yes,Mailed check,70.25,331.9,0,0,Yes
9348-ROUAI,Female,14/08/1961,,Yes,Two year,No,Credit card (automatic),90.3,5194.05,0,0,No
9443-JUBUO,Male,04/12/1973,,No,Two year,Yes,Credit card (automatic),65.25,4478.85,0,0,No
0596-BQCEQ,Female,22/12/1957,31/05/2015,Yes,Month-to-month,Yes,Electronic check,100.15,6283.3,0,6,Yes
1481-ZUWZA,Male,16/05/1993,29/01/2022,Yes,Month-to-month,Yes,Credit card (automatic),94.5,2659.4,2,2,Yes
3043-TYBNO,Male,26/10/2000,,Yes,Month-to-month,No,Mailed check,60.65,196.9,0,0,No
4830-FAXFM,Male,12/01/1966,,Yes,Month-to-month,Yes,Credit card (automatic),24.1,439.2,0,1,No
5906-BFOZT,Male,09/09/1965,,Yes,Month-to-month,Yes,Mailed check,19.5,19.5,0,0,No
2960-NKRSO,Male,14/02/1971,,Yes,Month-to-month,Yes,Electronic check,85.95,2107.15,2,0,No
8996-ZROXE,Male,10/10/1967,,Yes,One year,Yes,Electronic check,53.5,3035.8,0,0,No
5598-IKHQQ,Female,27/09/1960,,Yes,Two year,No,Credit card (automatic),25.45,1866.45,0,0,No
0397-ZXWQF,Male,22/08/1974,,Yes,Two year,No,Bank transfer (automatic),20.5,1430.95,1,0,No
5266-PFRQK,Male,28/03/1978,,Yes,One year,Yes,Credit card (automatic),20.85,1071.6,2,0,No
4674-HGNUA,Male,24/01/1978,,Yes,Two year,No,Credit card (automatic),89.9,6457.15,0,0,No
6765-MBQNU,Female,28/08/1978,,Yes,One year,No,Mailed check,26,684.05,0,0,No
9786-IJYDL,Female,12/05/2001,,Yes,Two year,Yes,Mailed check,113.2,3914.05,0,0,No
1303-SRDOK,Female,31/10/1964,,Yes,Two year,Yes,Credit card (automatic),69.05,3842.6,0,3,No
3769-MHZNV,Female,16/03/2003,,Yes,Two year,No,Mailed check,20.1,670.35,0,0,No
6295-OSINB,Male,26/06/1974,,Yes,Two year,Yes,Electronic check,109.65,7880.25,2,5,No
3308-MHOOC,Male,02/08/1959,,Yes,Month-to-month,Yes,Mailed check,19.2,19.2,0,0,No
2309-OSFEU,Male,26/01/1968,19/10/2006,No,Month-to-month,Yes,Mailed check,33.9,298.45,1,0,Yes
2207-QPJED,Female,29/03/1972,,Yes,Month-to-month,No,Electronic check,90,3371.75,0,0,No
4177-JPDFU,Male,21/04/1953,,No,Month-to-month,No,Mailed check,34,442.45,3,0,No
2239-CFOUJ,Male,21/02/1990,,Yes,One year,No,Mailed check,20.4,20.4,0,0,No
8046-DNVTL,Male,25/05/1974,,No,Two year,Yes,Credit card (automatic),38.6,2345.55,0,0,No
2209-XADXF,Female,18/08/1979,,No,Month-to-month,No,Bank transfer (automatic),25.25,25.25,0,0,No
6620-JDYNW,Female,13/10/1989,,Yes,Month-to-month,Yes,Mailed check,60.6,1156.35,0,0,No
1891-FZYSA,Male,07/03/1977,17/10/2008,Yes,Month-to-month,Yes,Electronic check,89.95,6143.15,0,6,Yes
4770-UEZOX,Male,28/04/1967,,Yes,Month-to-month,Yes,Electronic check,74.75,144.8,0,0,No
1038-RQOST,Male,20/10/1964,,Yes,Month-to-month,No,Mailed check,20.6,414.95,0,0,No
7613-LLQFO,Male,27/05/1951,10/12/2006,Yes,Month-to-month,Yes,Electronic check,84.45,1059.55,0,0,Yes
4568-TTZRT,Male,27/02/1978,,Yes,Month-to-month,No,Mailed check,20.4,181.8,0,0,No
9513-DXHDA,Male,08/09/1973,,Yes,One year,No,Electronic check,81.7,2212.55,0,0,No
2640-PMGFL,Male,30/09/2001,01/08/2014,Yes,Month-to-month,Yes,Electronic check,79.5,2180.55,0,1,Yes
3801-HMYNL,Male,03/05/1989,23/08/2016,Yes,Month-to-month,No,Mailed check,89.15,89.15,5,0,Yes
0516-QREYC,Female,03/04/1978,,Yes,Month-to-month,Yes,Mailed check,20.3,459.95,0,0,No
9685-WKZGT,Male,07/04/1962,15/06/2003,Yes,Month-to-month,Yes,Electronic check,74.95,1036.75,0,0,Yes
6022-UGGSO,Female,20/12/1963,28/04/2012,Yes,Month-to-month,Yes,Electronic check,74.4,2276.95,0,0,Yes
8084-OIVBS,Female,01/07/1957,,Yes,One year,No,Mailed check,20,211.95,0,0,No
8896-BQTTI,Male,23/01/1994,,Yes,Month-to-month,Yes,Mailed check,25,25,1,0,No
3865-QBWSJ,Male,04/09/1984,,Yes,Month-to-month,Yes,Mailed check,80.45,3162.65,5,0,No
3352-RICWQ,Female,03/12/1962,,Yes,Two year,No,Mailed check,19.75,210.65,0,0,No
2160-GPFXD,Male,13/09/1967,,Yes,Two year,Yes,Credit card (automatic),65.65,3566.7,0,0,No
2065-MMKGR,Female,27/05/1998,,Yes,One year,Yes,Credit card (automatic),71,2080.1,0,0,No
5857-TYBCJ,Male,15/01/1961,,Yes,Month-to-month,Yes,Electronic check,89.2,4040.2,0,0,No
1498-NHTLT,Male,19/08/1954,,Yes,Two year,Yes,Electronic check,86.75,5186,0,0,No
4484-CGXFK,Female,29/05/1998,07/07/2014,Yes,Month-to-month,Yes,Electronic check,55.3,196.15,0,0,Yes
1402-PTHGN,Female,30/05/1970,,Yes,One year,Yes,Mailed check,61.5,1087.45,0,0,No
4176-RELJR,Male,22/05/1999,,Yes,Two year,No,Credit card (automatic),25.1,1672.15,5,0,No
6214-EDAKZ,Female,20/11/1960,01/10/2006,Yes,Month-to-month,No,Electronic check,55.15,1206.05,0,0,Yes
5199-FPUSP,Male,03/12/1994,,No,One year,No,Credit card (automatic),34.05,1113.95,0,0,No
6377-KSLXC,Male,11/11/1971,,Yes,Month-to-month,No,Mailed check,19.95,107.05,0,0,No
1796-JANOW,Female,17/08/1956,,Yes,Month-to-month,No,Mailed check,19.95,38.15,0,0,No
0238-WHBIQ,Male,29/01/2002,,Yes,Two year,No,Credit card (automatic),89.7,6339.3,0,0,No
8735-NBLWT,Male,01/12/1967,,Yes,Month-to-month,No,Mailed check,20.4,184.1,0,0,No
6651-RLGGM,Male,22/02/1955,,Yes,Two year,No,Mailed check,26.3,1688.9,0,0,No
6127-ISGTU,Female,05/05/1992,16/08/2019,Yes,Month-to-month,Yes,Electronic check,84.95,1378.25,0,0,Yes
1614-JBEBI,Female,13/02/1955,,Yes,Month-to-month,Yes,Mailed check,20.7,137.6,0,0,No
8740-XLHDR,Male,25/08/1969,02/09/2006,No,Month-to-month,Yes,Mailed check,43.25,219,0,0,Yes
1208-DNHLN,Male,15/05/1992,16/07/2014,Yes,One year,Yes,Credit card (automatic),48.35,1067.15,0,0,Yes
1761-AEZZR,Male,12/05/1979,23/11/2016,Yes,Month-to-month,Yes,Electronic check,79.55,79.55,0,0,Yes
3923-CSIHK,Female,09/09/2002,11/11/2016,Yes,Month-to-month,Yes,Electronic check,71.05,3444.85,0,0,Yes
5696-EXCYS,Male,31/07/1980,,Yes,Two year,No,Credit card (automatic),19.45,369.05,0,0,No
5795-KTGUD,Female,12/04/1988,,Yes,Two year,Yes,Bank transfer (automatic),110.8,7553.6,0,0,No
7120-RFMVS,Male,13/02/1978,06/05/2018,Yes,Month-to-month,No,Electronic check,84.5,84.5,0,0,Yes
7924-GJZFI,Female,27/04/1996,,Yes,Month-to-month,Yes,Electronic check,69.3,1813.1,0,0,No
4702-HDRKD,Male,23/04/1959,,No,One year,Yes,Bank transfer (automatic),49.35,3321.35,0,0,No
8512-WIWYV,Male,29/06/1975,,Yes,One year,No,Credit card (automatic),20.35,707.5,0,0,No
5897-ZYEKH,Female,27/04/1964,,Yes,One year,Yes,Electronic check,105.6,7112.15,0,0,No
5456-ITGIC,Male,12/12/1988,,No,Two year,Yes,Credit card (automatic),64.45,4641.1,0,0,No
7317-GGVPB,Male,08/02/1999,15/08/2011,Yes,Two year,Yes,Credit card (automatic),108.6,7690.9,0,7,Yes
1406-PUQVY,Male,10/10/1990,,Yes,Month-to-month,Yes,Electronic check,49.9,49.9,0,0,No
1322-AGOQM,Male,20/02/1996,27/03/2010,No,Month-to-month,No,Bank transfer (automatic),30.3,1380.1,0,1,Yes
3677-IYRBF,Female,06/12/1968,23/06/2006,No,Month-to-month,Yes,Electronic check,30.4,78.65,0,0,Yes
5692-FPTAH,Female,09/03/1991,29/08/2004,Yes,Month-to-month,Yes,Mailed check,45.4,45.4,0,0,Yes
9114-AAFQH,Female,26/04/1975,,Yes,One year,Yes,Electronic check,65.65,3094.65,0,0,No
8715-KKTFG,Female,03/08/1989,,Yes,One year,Yes,Bank transfer (automatic),103.3,6518.35,0,0,No
1550-LOAHA,Female,16/06/2001,15/06/2005,Yes,Month-to-month,No,Bank transfer (automatic),84.15,2585.95,0,5,Yes
1728-BQDMA,Female,12/01/1990,,Yes,Month-to-month,No,Electronic check,44.45,82.7,0,0,No
0268-QKIWO,Female,26/02/1962,27/09/2017,Yes,Month-to-month,No,Electronic check,19.75,58.85,0,0,Yes
0876-WDUUZ,Female,12/11/1975,21/12/2007,Yes,Month-to-month,Yes,Credit card (automatic),85.4,425.9,0,0,Yes
5117-ZSMHQ,Female,06/05/1996,,Yes,Two year,No,Bank transfer (automatic),89.9,6342.7,0,0,No
5151-HQRDG,Male,14/01/1990,,Yes,Month-to-month,Yes,Mailed check,55.05,2030.75,0,0,No
0960-HUWBM,Male,06/11/1989,,Yes,Two year,Yes,Bank transfer (automatic),104.1,6700.05,0,0,No
6465-GSRCL,Female,05/10/1992,,Yes,One year,Yes,Bank transfer (automatic),106.6,7244.7,0,0,No
0617-FHSGK,Male,15/05/1964,22/07/2010,Yes,Month-to-month,No,Credit card (automatic),75.2,3678.3,0,0,Yes
0263-FJTQO,Male,18/12/1963,,Yes,Two year,Yes,Credit card (automatic),70.5,3486.65,4,0,No
7319-ZNRTR,Male,12/06/1954,,Yes,One year,No,Electronic check,19.6,411.15,0,0,No
2858-MOFSQ,Female,02/11/1985,02/04/2008,Yes,One year,Yes,Mailed check,55.85,937.5,0,0,Yes
7503-EPSZW,Female,19/09/1995,,Yes,Two year,Yes,Mailed check,24.05,1559.15,0,0,No
7089-XXAYG,Male,09/12/1989,,No,One year,Yes,Credit card (automatic),38.1,970.4,0,0,No
8118-LSUEL,Male,17/09/1981,27/02/2019,Yes,Month-to-month,Yes,Electronic check,106.4,2483.5,0,1,Yes
8070-AAWZP,Male,18/03/1989,,No,Month-to-month,No,Mailed check,34.25,828.2,0,0,No
1666-JXLKU,Female,11/03/1965,,Yes,Month-to-month,Yes,Electronic check,100.05,3810.55,0,0,No
7855-DIWPO,Female,01/09/1989,,Yes,Month-to-month,Yes,Electronic check,68.65,1493.2,0,0,No
5133-POWUA,Male,13/08/1954,,Yes,Month-to-month,Yes,Mailed check,45.8,45.8,0,0,No
5652-MSDEY,Female,20/10/2002,,Yes,Month-to-month,Yes,Mailed check,75.75,777.3,0,0,No
7005-CCBKV,Male,23/05/1956,05/04/2017,Yes,Month-to-month,Yes,Electronic check,84.4,556.35,0,1,Yes
1810-BOHSY,Male,04/10/1999,,Yes,One year,Yes,Credit card (automatic),96.4,4911.05,0,0,No
1784-BXEFA,Female,21/03/1961,,Yes,Month-to-month,Yes,Mailed check,20.55,187.35,0,0,No
7351-MHQVU,Female,30/08/1951,,No,Month-to-month,No,Credit card (automatic),50.95,307.6,0,0,No
9224-VTYID,Male,09/06/1968,,Yes,Two year,Yes,Mailed check,90.5,4318.35,0,0,No
9500-IWPXQ,Female,19/12/1957,,Yes,One year,Yes,Electronic check,79.4,4820.55,1,0,No
5762-TJXGK,Female,11/01/1972,,No,Two year,Yes,Bank transfer (automatic),58.75,3038.55,0,0,No
4504-YOULA,Female,05/10/2000,,Yes,Month-to-month,Yes,Credit card (automatic),59.45,2136.9,0,0,No
5569-IDSEY,Male,20/06/1996,,Yes,One year,Yes,Bank transfer (automatic),105.7,7472.15,1,0,No
4250-FDVOU,Female,30/03/2003,07/08/2021,Yes,Month-to-month,No,Electronic check,56.25,389.1,0,0,Yes
7284-ZZLOH,Male,10/03/1968,,Yes,Two year,No,Credit card (automatic),53.3,2296.25,0,0,No
5277-ZLOOR,Female,23/08/1985,14/01/2011,Yes,Month-to-month,Yes,Electronic check,85.55,187.45,0,0,Yes
2141-RRYGO,Female,04/06/1990,09/06/2017,Yes,Month-to-month,Yes,Bank transfer (automatic),68.65,261.25,4,1,Yes
1777-JYQPJ,Male,03/03/2003,,No,Month-to-month,No,Mailed check,24.3,38.45,0,0,No
6376-GAHQE,Male,03/03/1958,04/08/2011,Yes,Month-to-month,No,Electronic check,77.85,299.2,0,0,Yes
3401-URHDA,Male,02/06/1987,,Yes,One year,No,Credit card (automatic),59.9,3043.6,0,0,No
1599-EAHXY,Male,14/12/1952,,Yes,One year,No,Credit card (automatic),23.95,1506.4,0,0,No
8631-XVRZL,Male,06/10/1960,,Yes,One year,Yes,Mailed check,20.15,163.7,0,0,No
5052-PNLOS,Male,22/05/1978,18/10/2005,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,323.25,0,1,Yes
3853-LYGAM,Male,14/08/1966,,Yes,Month-to-month,Yes,Bank transfer (automatic),95.65,1640,0,0,No
6979-ZNSFF,Female,02/05/1984,17/10/2003,Yes,Month-to-month,Yes,Electronic check,87.05,762.1,1,0,Yes
5751-USDBL,Male,08/11/1997,,Yes,Two year,No,Mailed check,81,3846.35,0,0,No
5680-LQOGP,Female,14/01/1983,,Yes,Two year,Yes,Credit card (automatic),82.45,5646.6,0,0,No
2386-LAHRK,Male,08/03/1957,05/02/2018,Yes,Month-to-month,Yes,Mailed check,53.5,53.5,0,0,Yes
8189-DUKMV,Female,12/08/1995,,Yes,One year,No,Bank transfer (automatic),20.5,79.05,0,0,No
6032-IGALN,Female,04/05/2003,26/07/2018,No,Month-to-month,Yes,Mailed check,25.1,25.1,0,0,Yes
9931-DCEZH,Male,28/09/1967,,Yes,One year,Yes,Credit card (automatic),54.4,1516.6,0,0,No
1898-JSNDC,Female,07/03/1956,,Yes,One year,Yes,Credit card (automatic),58.6,2224.5,0,1,No
0315-LVCRK,Male,04/02/1956,,Yes,Month-to-month,No,Electronic check,84.8,888.75,0,0,No
3911-RSNHI,Female,19/07/1984,,No,Two year,Yes,Credit card (automatic),61.4,4310.35,0,0,No
2410-CIYFZ,Male,25/03/1958,,Yes,Month-to-month,No,Mailed check,20.4,42.9,0,0,No
4248-HCETZ,Male,23/07/1987,28/05/2016,Yes,Month-to-month,Yes,Mailed check,79.65,2365.15,0,3,Yes
5505-OVWQW,Female,18/07/1969,,Yes,One year,No,Mailed check,20.15,353.65,0,0,No
7271-AJDTL,Female,02/06/1995,,Yes,Month-to-month,Yes,Credit card (automatic),94.45,5073.1,0,3,No
1867-TJHTS,Female,11/06/1987,,Yes,Month-to-month,Yes,Bank transfer (automatic),79.8,4526.85,0,0,No
0516-WJVXC,Female,29/03/1954,04/08/2019,Yes,Month-to-month,No,Electronic check,54.2,308.25,0,0,Yes
9174-FKWZE,Female,26/07/1955,20/09/2003,Yes,Month-to-month,Yes,Electronic check,19.45,19.45,0,0,Yes
6860-YRJZP,Male,10/12/1978,,Yes,Month-to-month,Yes,Electronic check,74.05,678.45,0,0,No
4429-WYGFR,Male,26/10/1973,,Yes,Month-to-month,No,Bank transfer (automatic),49.15,1237.3,0,1,No
2817-LVCPP,Female,01/05/1975,,Yes,Two year,No,Credit card (automatic),19.4,1023.95,0,0,No
5038-ETMLM,Female,09/06/1995,,Yes,Two year,Yes,Bank transfer (automatic),113.65,8182.75,0,0,No
5056-FIMPT,Female,12/10/1972,,Yes,One year,Yes,Credit card (automatic),106,4532.3,0,2,No
4521-WFJAI,Male,13/10/1984,,Yes,Two year,Yes,Bank transfer (automatic),25.95,1444.05,0,0,No
6569-KTMDU,Female,24/06/1965,,Yes,Month-to-month,No,Mailed check,19.1,19.1,0,0,No
8809-RIHDD,Male,25/01/2003,07/04/2009,Yes,Two year,Yes,Electronic check,103.4,7372.65,0,7,Yes
8809-XKHMD,Male,31/05/1962,,Yes,Two year,Yes,Bank transfer (automatic),100.55,7325.1,1,0,No
0396-YCHWO,Male,03/11/1993,,Yes,Month-to-month,Yes,Electronic check,95.4,3474.2,0,0,No
0867-LDTTC,Male,08/04/1996,,Yes,Month-to-month,No,Bank transfer (automatic),75.15,392.65,0,0,No
4822-NGOCH,Female,15/07/1953,14/01/2009,Yes,Month-to-month,Yes,Electronic check,84.45,1058.6,0,1,Yes
9391-DXGGG,Female,04/05/2003,,Yes,One year,No,Credit card (automatic),89.15,3990.75,0,0,No
9844-FELAJ,Female,04/09/1965,,Yes,One year,Yes,Electronic check,107.9,7475.85,0,0,No
2122-SZZZD,Male,21/07/1973,,Yes,One year,No,Credit card (automatic),19.5,835.5,1,0,No
5307-DZCVC,Female,13/07/1988,04/10/2015,Yes,Month-to-month,Yes,Credit card (automatic),85.95,2628.6,0,0,Yes
3148-AOIQT,Female,15/04/1975,,Yes,Two year,Yes,Credit card (automatic),24.95,1718.35,0,0,No
8679-JOEVF,Female,21/05/1975,14/04/2004,Yes,Month-to-month,No,Electronic check,59.4,1023.9,0,0,Yes
8395-ETZKQ,Male,10/12/1968,,Yes,One year,No,Bank transfer (automatic),19.5,1193.55,0,0,No
6692-YQHXC,Male,06/06/1999,,Yes,Month-to-month,Yes,Credit card (automatic),69.95,1205.5,0,0,No
3889-VWBID,Male,18/11/1972,,Yes,Two year,No,Bank transfer (automatic),82.85,5776.45,0,0,No
5222-JCXZT,Male,10/04/1989,,Yes,Month-to-month,No,Mailed check,19,78.9,5,0,No
9754-CLVZW,Female,21/12/1981,,No,Month-to-month,No,Credit card (automatic),38.85,1025.15,0,0,No
1432-FPAXX,Female,10/06/1954,24/09/2019,No,Month-to-month,Yes,Electronic check,30.6,856.35,0,0,Yes
2739-CCZMB,Male,20/08/2001,,Yes,Month-to-month,No,Credit card (automatic),20.35,122,0,0,No
7080-TNUWP,Male,18/03/1970,,Yes,One year,Yes,Bank transfer (automatic),95,6602.9,0,0,No
0496-AHOOK,Male,31/12/1998,,Yes,One year,No,Bank transfer (automatic),74.4,1712.9,0,0,No
8336-TAVKX,Female,19/03/1959,,Yes,Two year,No,Bank transfer (automatic),78.45,5682.25,0,0,No
2468-SJFLM,Male,15/04/1988,,Yes,Month-to-month,Yes,Mailed check,74.3,74.3,0,0,No
3181-VTHOE,Male,21/02/1994,,No,One year,Yes,Bank transfer (automatic),51.05,3635.15,0,0,No
7168-HDQHG,Female,20/12/1953,,Yes,Month-to-month,No,Bank transfer (automatic),19.2,702.9,0,0,No
4803-AXVYP,Female,29/05/1960,05/05/2005,Yes,Month-to-month,Yes,Electronic check,99.55,3734.25,0,2,Yes
3884-HCSWG,Female,28/04/1986,25/09/2019,Yes,Month-to-month,Yes,Electronic check,70,1144.5,2,0,Yes
4567-AKPIA,Female,30/12/1985,,Yes,One year,Yes,Bank transfer (automatic),109.1,4454.25,0,0,No
5077-DXTCG,Female,12/08/1990,04/09/2012,Yes,Month-to-month,Yes,Electronic check,45.3,45.3,0,0,Yes
1142-WACZW,Male,10/12/1992,18/11/2018,No,Month-to-month,No,Bank transfer (automatic),29.85,75.6,0,0,Yes
7901-HXJVA,Male,11/12/1992,,Yes,Month-to-month,No,Electronic check,76.45,1117.55,0,0,No
5649-ANRML,Male,02/02/1981,06/02/2016,Yes,Month-to-month,Yes,Credit card (automatic),95.1,180.25,0,0,Yes
4892-VLANZ,Male,20/04/1984,23/05/2017,Yes,Month-to-month,No,Mailed check,19.8,19.8,0,0,Yes
5924-IFQTT,Male,16/07/1959,,Yes,Month-to-month,Yes,Electronic check,72.8,930.05,0,0,No
7968-QUXNS,Male,22/12/1964,,Yes,Month-to-month,No,Mailed check,18.95,110.15,0,0,No
2919-HBCJO,Female,29/09/1967,29/03/2017,Yes,Month-to-month,Yes,Bank transfer (automatic),76.65,333.6,0,0,Yes
4236-XPXAV,Female,02/07/1987,02/03/2008,Yes,Month-to-month,Yes,Mailed check,99.15,465.05,0,0,Yes
8903-WMRNW,Female,22/11/1960,,Yes,Month-to-month,No,Electronic check,101.75,1669.4,0,0,No
2452-SNHFZ,Female,15/11/1956,,Yes,Month-to-month,No,Credit card (automatic),75.45,3545.1,0,0,No
3629-WEAAM,Female,28/11/1987,,Yes,Month-to-month,No,Mailed check,64.1,504.05,5,0,No
6029-CSMJE,Male,20/12/1998,,No,Month-to-month,Yes,Mailed check,25.65,440.2,0,0,No
7993-NQLJE,Male,12/11/1999,,Yes,Month-to-month,No,Mailed check,75.1,1151.55,4,0,No
9909-DFRJA,Female,10/05/2002,,Yes,One year,Yes,Bank transfer (automatic),95.85,2475.35,0,0,No
9099-FTUHS,Female,23/12/1964,,Yes,Month-to-month,No,Electronic check,54.4,1249.25,0,1,No
0581-BXBUB,Female,01/06/1957,,Yes,Month-to-month,No,Electronic check,72.75,317.75,0,0,No
4962-CHQPW,Male,05/01/1953,,Yes,One year,No,Mailed check,19.85,535.05,0,0,No
9467-ROOLM,Female,26/02/1976,,Yes,Month-to-month,No,Mailed check,19.05,461.3,0,0,No
3030-YZADT,Male,21/08/1978,03/11/2009,Yes,Month-to-month,No,Mailed check,44.95,431,0,0,Yes
7410-KTVFV,Male,15/05/1955,27/02/2019,Yes,Month-to-month,Yes,Mailed check,49.55,878.35,0,0,Yes
5150-ITWWB,Male,26/10/2001,,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,5,0,No
2253-KPMNB,Female,21/07/1958,,No,Two year,No,Bank transfer (automatic),46.25,3121.4,0,0,No
1345-ZUKID,Male,24/10/1986,,Yes,One year,No,Mailed check,19.35,324.8,0,0,No
6429-SHBCB,Male,13/01/1965,,Yes,Month-to-month,No,Mailed check,69.6,1394.55,0,0,No
9281-OFDMF,Male,10/03/1990,,Yes,Month-to-month,No,Electronic check,90.7,3413.25,0,0,No
2603-HVKCG,Male,05/08/1977,,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,0,0,No
1834-WULEG,Male,07/09/1981,,Yes,One year,No,Mailed check,20.25,439.75,2,0,No
9097-ZUBYC,Male,09/11/1952,,Yes,Month-to-month,No,Bank transfer (automatic),48.8,664.4,0,0,No
5148-ORICT,Female,06/06/2001,,Yes,Two year,Yes,Mailed check,74.35,4759.55,0,0,No
4893-GYUJU,Female,12/06/1982,,Yes,One year,Yes,Mailed check,19.35,1033,0,2,No
4578-PHJYZ,Male,13/07/1970,,Yes,One year,Yes,Electronic check,68.75,3482.85,0,0,No
7272-QDCKA,Male,26/12/1968,,Yes,One year,No,Electronic check,100.2,2688.45,3,0,No
8908-SLFCJ,Female,04/12/1988,,Yes,Two year,Yes,Credit card (automatic),20.85,435.25,0,0,No
8393-DLHGA,Male,20/12/1983,30/08/2010,Yes,Month-to-month,Yes,Electronic check,95.9,2448.75,0,2,Yes
9766-HGEDE,Female,11/12/1994,,Yes,One year,No,Mailed check,19.35,307,0,0,No
6968-MHOMU,Male,31/05/1951,,No,One year,Yes,Credit card (automatic),45,2689.35,0,0,No
7395-IGJOS,Male,25/03/1982,23/08/2005,Yes,Month-to-month,No,Bank transfer (automatic),81.5,1329.2,0,0,Yes
5044-XDPYX,Female,01/05/1970,,Yes,Two year,No,Mailed check,25.5,1281.25,0,0,No
1814-WFGVS,Male,05/06/1984,,No,Two year,No,Mailed check,48.9,3527,0,0,No
2834-SPCJV,Male,03/09/2001,23/05/2005,Yes,Month-to-month,No,Electronic check,84.1,4348.65,0,3,Yes
3721-WKIIL,Female,20/08/1963,,Yes,Two year,Yes,Mailed check,19.6,561.15,0,0,No
6734-CKRSM,Female,01/06/1971,,Yes,Month-to-month,No,Mailed check,20,63.6,3,0,No
1265-ZFOSD,Female,18/02/1977,,Yes,Two year,Yes,Mailed check,81.3,5129.3,0,0,No
6568-POCUI,Female,23/05/1974,,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8,0,0,No
7890-VYYWG,Male,10/05/1953,08/01/2017,No,Month-to-month,Yes,Mailed check,36.45,93.7,0,0,Yes
5197-LQXXH,Female,03/09/1951,,Yes,Two year,Yes,Credit card (automatic),83.3,5894.5,0,0,No
9907-SWKKF,Female,18/09/1984,04/09/2005,No,Month-to-month,No,Mailed check,25.05,25.05,0,0,Yes
3457-PQBYH,Female,14/02/2002,,Yes,Two year,No,Credit card (automatic),20.3,1160.75,0,0,No
7682-AZNDK,Male,18/03/2002,,Yes,Month-to-month,Yes,Electronic check,89.85,3091.75,0,0,No
0587-DMGBH,Female,21/10/1976,06/05/2019,Yes,Month-to-month,Yes,Electronic check,49.85,365.55,0,0,Yes
5384-ZTTWP,Female,03/12/1984,,Yes,Month-to-month,No,Mailed check,19.8,272.95,2,0,No
3745-HRPHI,Male,20/06/1956,,No,Two year,No,Bank transfer (automatic),54.65,3632,0,0,No
7636-OWBPG,Male,24/05/1961,,No,Month-to-month,Yes,Credit card (automatic),29.35,381.2,0,0,No
1231-YNDEK,Male,27/04/1952,,Yes,Two year,Yes,Bank transfer (automatic),19.15,1035.5,3,0,No
1407-DIGZV,Female,29/07/1984,,Yes,Two year,No,Mailed check,19.1,52,0,0,No
6397-JNZZG,Female,16/12/1955,14/09/2013,No,Month-to-month,No,Credit card (automatic),55.55,2342.2,0,4,Yes
0570-BFQHT,Female,21/04/1999,,Yes,Month-to-month,No,Electronic check,80.55,653.9,0,0,No
4393-OBCRR,Female,05/10/1971,,Yes,One year,No,Mailed check,20.25,71.2,0,0,No
3523-QRQLL,Female,23/07/1979,16/04/2005,Yes,One year,Yes,Bank transfer (automatic),69.5,1498.2,0,2,Yes
8564-LDKFL,Male,08/01/1963,,Yes,One year,Yes,Bank transfer (automatic),106,4178.65,0,0,No
3696-DFHHB,Female,25/08/1987,,Yes,Two year,No,Bank transfer (automatic),25.5,1821.8,0,0,No
0895-DQHEW,Male,02/10/1977,22/10/2010,Yes,Month-to-month,Yes,Electronic check,104.3,5278.15,0,4,Yes
4717-GHADL,Female,23/07/1994,,Yes,Two year,Yes,Mailed check,79.6,4024.2,0,0,No
5501-TVMGM,Male,21/10/1981,,Yes,Month-to-month,Yes,Electronic check,55.25,55.25,0,0,No
5879-HMFFH,Female,08/12/1961,,Yes,Two year,No,Bank transfer (automatic),88.05,6520.8,0,0,No
6772-WFQRD,Male,23/06/1960,,Yes,One year,Yes,Bank transfer (automatic),20.4,854.9,0,0,No
3810-DVDQQ,Female,30/11/1954,,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,1,0,No
6972-SNKKW,Female,25/12/1958,,Yes,Month-to-month,No,Mailed check,20,109.2,0,0,No
3694-GLTJM,Female,20/04/1985,,Yes,Month-to-month,Yes,Credit card (automatic),19.65,92.05,0,0,No
8550-XSXUQ,Male,07/01/1952,,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,5,0,No
8149-RSOUN,Female,12/05/2001,11/10/2013,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,0,0,Yes
9055-MOJJJ,Female,21/07/1956,,Yes,One year,No,Mailed check,65.8,4068,0,0,No
4359-INNWN,Female,28/02/1952,,Yes,One year,No,Credit card (automatic),20.05,337.9,0,0,No
